RFC,RAZON SOCIAL,SUPUESTO,EJERCICIO,PERIODO,FECHA DE PRIMERA PUBLICACION
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,23/07/2024
OOM0002024W1,"ORGANISMO OPERADOR MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE TUXPAN, NAYARIT. SIN TIPO DE SOCIEDAD",FRACCION VII,2023,1,23/07/2024
MMN74010184A,MUNICIPIO DE MINA NUEVO LEON SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,23/07/2024
MSJ850101UU9,MUNICIPIO DE SAN JUAN CACAHUATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,23/07/2024
MAM8501017A5,MUNICIPIO DE AMATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,23/07/2024
MMN74010184A,MUNICIPIO DE MINA NUEVO LEON SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,23/07/2024
MSJ850101UU9,MUNICIPIO DE SAN JUAN CACAHUATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,23/07/2024
MAM8501017A5,MUNICIPIO DE AMATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MMN74010184A,MUNICIPIO DE MINA NUEVO LEON SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MSJ8501016I0,MUNICIPIO DE SAN JUAN IHUALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MSJ850101UU9,MUNICIPIO DE SAN JUAN CACAHUATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,23/07/2024
MAM8501017A5,MUNICIPIO DE AMATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
OOM0002024W1,"ORGANISMO OPERADOR MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE TUXPAN, NAYARIT. SIN TIPO DE SOCIEDAD",FRACCION VII,2023,4,23/07/2024
MMN74010184A,MUNICIPIO DE MINA NUEVO LEON SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MSJ8501016I0,MUNICIPIO DE SAN JUAN IHUALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MSJ850101UU9,MUNICIPIO DE SAN JUAN CACAHUATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,23/07/2024
MAM8501017A5,MUNICIPIO DE AMATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MLU020101R52,MUNICIPIO DE LUVIANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
OOM0002024W1,"ORGANISMO OPERADOR MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE TUXPAN, NAYARIT. SIN TIPO DE SOCIEDAD",FRACCION VII,2023,5,23/07/2024
MMN74010184A,MUNICIPIO DE MINA NUEVO LEON SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MSJ8501016I0,MUNICIPIO DE SAN JUAN IHUALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MSJ850101UU9,MUNICIPIO DE SAN JUAN CACAHUATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,23/07/2024
MLU020101R52,MUNICIPIO DE LUVIANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
OOM0002024W1,"ORGANISMO OPERADOR MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE TUXPAN, NAYARIT. SIN TIPO DE SOCIEDAD",FRACCION VII,2023,6,23/07/2024
MMN74010184A,MUNICIPIO DE MINA NUEVO LEON SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MSA8501015AA,MUNICIPIO DE SANTA ANA TLAPACOYAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MSJ8501016I0,MUNICIPIO DE SAN JUAN IHUALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MSJ850101UU9,MUNICIPIO DE SAN JUAN CACAHUATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,23/07/2024
MLU020101R52,MUNICIPIO DE LUVIANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
OOM0002024W1,"ORGANISMO OPERADOR MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE TUXPAN, NAYARIT. SIN TIPO DE SOCIEDAD",FRACCION VII,2023,7,23/07/2024
MSA8501015AA,MUNICIPIO DE SANTA ANA TLAPACOYAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MSJ850101UU9,MUNICIPIO DE SAN JUAN CACAHUATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MKY850101GU4,MUNICIPIO DE KOPOMA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,7,23/07/2024
MLU020101R52,MUNICIPIO DE LUVIANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
OOM0002024W1,"ORGANISMO OPERADOR MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE TUXPAN, NAYARIT. SIN TIPO DE SOCIEDAD",FRACCION VII,2023,8,23/07/2024
MSA8501015AA,MUNICIPIO DE SANTA ANA TLAPACOYAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MSF8501015W2,MUNICIPIO DE SAN FELIPE USILA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MSJ8501016I0,MUNICIPIO DE SAN JUAN IHUALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MSJ850101UU9,MUNICIPIO DE SAN JUAN CACAHUATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MSP850101PR4,MUNICIPIO DE SAN PEDRO MARTIR SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,8,23/07/2024
MAM8501017A5,MUNICIPIO DE AMATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MLU020101R52,MUNICIPIO DE LUVIANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MSA8501015AA,MUNICIPIO DE SANTA ANA TLAPACOYAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MSF8501015W2,MUNICIPIO DE SAN FELIPE USILA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MSJ8501016I0,MUNICIPIO DE SAN JUAN IHUALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MSJ850101UU9,MUNICIPIO DE SAN JUAN CACAHUATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MKY850101GU4,MUNICIPIO DE KOPOMA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,9,23/07/2024
MAM8501017A5,MUNICIPIO DE AMATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MLU020101R52,MUNICIPIO DE LUVIANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MSA8501015AA,MUNICIPIO DE SANTA ANA TLAPACOYAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MSF8501015W2,MUNICIPIO DE SAN FELIPE USILA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MSJ8501016I0,MUNICIPIO DE SAN JUAN IHUALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MGV850101893,MUNICIPIO DE GUADALUPE VICTORIA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MKY850101GU4,MUNICIPIO DE KOPOMA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,23/07/2024
MAM8501017A5,MUNICIPIO DE AMATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MLU020101R52,MUNICIPIO DE LUVIANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MSA8501015AA,MUNICIPIO DE SANTA ANA TLAPACOYAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MSF8501015W2,MUNICIPIO DE SAN FELIPE USILA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MSJ8501016I0,MUNICIPIO DE SAN JUAN IHUALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MGV850101893,MUNICIPIO DE GUADALUPE VICTORIA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MKY850101GU4,MUNICIPIO DE KOPOMA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,23/07/2024
MAM8501017A5,MUNICIPIO DE AMATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MLU020101R52,MUNICIPIO DE LUVIANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MSA8501015AA,MUNICIPIO DE SANTA ANA TLAPACOYAN SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MSF8501015W2,MUNICIPIO DE SAN FELIPE USILA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MSJ8501016I0,MUNICIPIO DE SAN JUAN IHUALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MGV850101893,MUNICIPIO DE GUADALUPE VICTORIA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
HCD461117MZ6,HOSPITAL CENTRAL DR. IGNACIO MORONES PRIETO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MSM8501018RA,MUNICIPIO DE SANTA MARIA DEL RIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
MKY850101GU4,MUNICIPIO DE KOPOMA SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,23/07/2024
